,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
631,2019-06-03 06:34:03,0,13,194,@SwiggyCares The cost still remains the same and has no reduction at all. Please assist over this,0,,Sankalp37567863,1135434453868617728,1098863924735365121,['SwiggyCares'],97
632,2019-06-03 06:33:12,0,106,490,@swiggy_in Do they find hair in their biryani?  I got a hair in my food today. Really shodddy work @swiggy_in https://t.co/D8YWxoRtPE,0,,deepsekharc,1135434240298872833,729228122336407552,"['swiggy_in', 'swiggy_in']",133
633,2019-06-03 06:29:47,0,535,222,@SwiggyCares DM sent. Do check.,0,,pkarni,1135433380638519296,15205271,['SwiggyCares'],31
634,2019-06-03 06:25:22,0,0,23,@SwiggyCares When will swiggy services be available at my pin code 584101. Already Zomato is available in my area. But I'm eagerly waiting for swiggy. It'd be great if you can make your services available as soon as possible.,0,,MuqtarA76197959,1135432268539809792,1126100994834567168,['SwiggyCares'],225
635,2019-06-03 06:24:48,0,5,73,@swiggy_in Shameless fraud scam by swiggy https://t.co/XYJqm3hMbi,0,,abhay1405,1135432125421776896,514424207,['swiggy_in'],65
636,2019-06-03 06:24:16,1,5,73,@SwiggyCares @CaRudarmani Shameless swiggy with no response https://t.co/shKkhXRBo5,0,,abhay1405,1135431992344961026,514424207,"['SwiggyCares', 'CaRudarmani']",83
637,2019-06-03 06:21:45,0,535,222,@swiggy_in @SwiggyCares order number 42459298495. One item was not delivered due to unavailability. Refund was promised by Swiggy for the same But still not processed. When reached out to help section chat closed out with no resolution. Kindly process the refund immediately. https://t.co/PUvvcZofnV,0,,pkarni,1135431355188166657,15205271,"['swiggy_in', 'SwiggyCares']",299
638,2019-06-03 06:20:18,0,0,75,"@swiggy_in @SwiggyCares on 2nd Jun midnight I ordered food from nearby restaurant , the delivery executive was the best , he even insisted on taking any tip , more than about food I was happy with his service 🙏👍 https://t.co/YYnpjtwAdw",0,,Balamsrinath,1135430993643331584,1512604754,"['swiggy_in', 'SwiggyCares']",235
639,2019-06-03 06:20:13,0,188,318,@swiggy_in @SwiggyCares Since when is chicken vegetarian?! https://t.co/15s0NObTKm,0,,devinharia,1135430972088840192,1091467916,"['swiggy_in', 'SwiggyCares']",82
640,2019-06-03 06:18:00,0,20,57,@sony_shubh @swiggy_in @SwiggyCares Ab aur chiyee tujhe??? Deepika,0,,PadhaShubam,1135430414657413121,3179230239,"['sony_shubh', 'swiggy_in', 'SwiggyCares']",66
641,2019-06-03 06:14:50,1,13,194,"Please explain @swiggy_in @SwiggyCares 
40% off on orders above 99 and where is it? https://t.co/GAlaySsfop",0,,Sankalp37567863,1135429616418533376,1098863924735365121,"['swiggy_in', 'SwiggyCares']",107
644,2019-06-03 06:05:37,0,35,102,@swiggy_in pls look at this and sort out the issues https://t.co/c9nnZvbc9t,0,,Clearlysandeep,1135427295655604224,3035024748,['swiggy_in'],75
646,2019-06-03 05:59:35,0,11,93,"@SwiggyCares 

Thank you majhar for calling and sorting out the issue with patience",0,,ricky23031977,1135425777573535745,2765127932,['SwiggyCares'],83
648,2019-06-03 05:56:15,0,2969,11,1/5 #Review on @swiggy_in by phimareddy3210 : Rubbish-swiggy - https://t.co/kM6H9NECPf,0,,MouthShut_com,1135424938880294912,65849975,['swiggy_in'],86
650,2019-06-03 05:51:42,0,173,147,@SwiggyCares Would there be any action or its a fact that fraud is planned ?,0,,AzharuddinPerw2,1135423796645584896,2887889588,['SwiggyCares'],76
653,2019-06-03 05:43:59,0,43,8,@SwiggyCares waiting for call,0,,Kumarempire,1135421853541945344,388138155,['SwiggyCares'],29
655,2019-06-03 05:41:02,0,8,37,@SwiggyCares Okay Thanks For Replying...,0,,salman4436,1135421112098050050,1402955780,['SwiggyCares'],40
657,2019-06-03 05:35:59,0,97,663,@PriyankKharge @swiggy_in do you deliver Ice?,0,,SirishOfIndia,1135419839592353792,943564878438023169,"['PriyankKharge', 'swiggy_in']",45
658,2019-06-03 05:35:01,2,6131,540,"https://t.co/RpEo1TAKe0

Brands, marketers need to be clear on 'why' they are creating women-centric messaging

#ZeeMELT #ZeeMelt2019 @swiggy_in @WunThompson #GTB @babitabaruah #TistaSen #DeepaG",2,,ITVNewz,1135419594380681216,114752673,[],194
659,2019-06-03 05:34:45,1,28,75,@SwiggyCares @swiggy_in  your 30 mins delivering nearly took my life. Don't just care for your customers but for others on the road too.  I am of course gonna sue you guys for rash driving. https://t.co/M53n0xeKHZ,3,,mishri71,1135419528999923712,2532456529,"['SwiggyCares', 'swiggy_in']",213
660,2019-06-03 05:32:40,0,38,166,@arian_earthling @swiggy_in Good morning,0,,RadityaWatsh,1135419002904166402,876471062028066816,"['arian_earthling', 'swiggy_in']",40
661,2019-06-03 05:31:32,0,15,118,"@ndcnn Well,If they are too much concerned about Onion &amp; garlic in thier food,i have a solution.@swiggy_in  it 😒",0,,Rajeev322,1135418719272726528,78892043,"['ndcnn', 'swiggy_in']",116
662,2019-06-03 05:29:36,0,43,8,"@swiggy_in @SwiggyCares @WeAreSwiggy @nandanreddy
Fraud Transaction was done by swiggy amount of Rs 26,494/- Transaction Id : S30990328 
without any authorization look into this mob 9911776636
sunil kumar",0,,Kumarempire,1135418231412289536,388138155,"['swiggy_in', 'SwiggyCares', 'WeAreSwiggy', 'nandanreddy']",204
663,2019-06-03 05:29:12,0,8,37,"@SwiggyCares 
@SwiggyCares 
Regular Swiggy Member Order Food Used Code SWIGGYIT, But Super Membership Don't Have Special Coupon Code??",0,,salman4436,1135418130572820480,1402955780,"['SwiggyCares', 'SwiggyCares']",134
664,2019-06-03 05:26:03,23,988,743,"The @swiggy_in in-house creative team's haul for the year at the Kyoorius Creative Awards &amp; Abbys 2019. For a non-agency, we seem to be doing alright at these agency things. But because we're no. 2 (to said agencies), we'll try harder :) https://t.co/huqSN3u3Gn",1,,ShikhaGupta__,1135417338008760321,18095212,['swiggy_in'],265
665,2019-06-03 05:25:31,0,45,303,@SwiggyCares Double delay and you want to dm?,0,,wildthings666,1135417204919427072,816081493281964032,['SwiggyCares'],45
666,2019-06-03 05:20:01,0,45,303,@swiggy_in @SwiggyCares where the hell is my order no: 42610748339. Showing delivered since 10:10 but has not reached me. Delayed by more than half an hour too. Double the promised time? Expecting cold food and double refund.,0,,wildthings666,1135415820547514368,816081493281964032,"['swiggy_in', 'SwiggyCares']",225
667,2019-06-03 05:15:02,0,414,12,"@rijitsadhu @swiggy_in Hi Arijit, we apologise for the inconvenience. Kindly DM us your registered number and our customer support team will get in touch with you.",0,,timesprime,1135414567679299584,898443027445723137,"['rijitsadhu', 'swiggy_in']",163
668,2019-06-03 05:13:01,0,498,719,@flarantxa @SwiggyCares @swiggy_in Wow. That's insane. The heights of it. Total breach of privacy.,0,,brenttauro,1135414059124154369,1391572484,"['flarantxa', 'SwiggyCares', 'swiggy_in']",98
669,2019-06-03 05:11:15,0,74,1098,@Arputhan_ @swiggy_in @SwiggyCares @UberEats Super bro,0,,shovenhari,1135413615240986624,430582453,"['Arputhan_', 'swiggy_in', 'SwiggyCares', 'UberEats']",54
670,2019-06-03 05:11:08,0,2,35,"@swiggy_in I'm officially deleting my swiggy account on behalf of swiggy delivery boys protest.  You're loosing a customer,  there is more to come...  Keep this in mind.  #swiggy #worstmanagement #swiggyhyderabad 
@the_hindu @KTRTRS @TV9Telugu @Manamthopuluehe",0,,KVK528,1135413587181154305,912368304295108608,['swiggy_in'],260
671,2019-06-03 05:05:25,0,57,77,"@SwiggyCares Pathetic service and completely unfair compensation!
2 back to back orders have failed...",0,,abhinavinsync,1135412148413247488,90629530,['SwiggyCares'],102
672,2019-06-03 05:03:55,0,57,77,@swiggy_in Two back to back orders have failed to deliver and the delayed response is even worse !,0,,abhinavinsync,1135411768677634048,90629530,['swiggy_in'],98
673,2019-06-03 05:03:50,0,4058,961,"Yesterday was a weird day. I used three services yesterday. @goairlinesindia @makemytripcare and @swiggy_in. ALL THE THREE FUCKED UP. One suddenly braked before take off, the other sent us a driver who almost got us killed by a truck and the third sent me the wrong order.",0,,RumAndWayfarers,1135411748956041217,373270010,"['goairlinesindia', 'makemytripcare', 'swiggy_in']",272
677,2019-06-03 04:55:35,0,74,1098,@swiggy_in customers pls don't order in swiggy. They're cheating company. They took lots of money from you and they will not pay correct salary to delivery people's. Because they are paying Only 15rs per order,0,,shovenhari,1135409671181701125,430582453,['swiggy_in'],209
678,2019-06-03 04:50:43,0,28,24,@swiggy_in @SwiggyCares .I still dont understand y u fool people by still keeping items which r not available.This picture is taken 70 minutes after u cancelled my order saying tat items r nt available but u still keep on ur site so tat people will buy nd waste der time nd money. https://t.co/j8AuP6YzRZ,0,,PhaniSekhar1,1135408448810565632,356706680,"['swiggy_in', 'SwiggyCares']",304
680,2019-06-03 04:44:33,0,1,9,"How @swiggy_in  take care of the customer's problems, they ask for rating and close the conversation.
It's like @SwiggyCares do not care .
#swiggy @Naspers https://t.co/r5KzxRQphv",1,,vishuvardhan1,1135406897291390976,1850483768,['swiggy_in'],179
681,2019-06-03 04:36:04,0,11,421,"@Zomato 
Food delivery not received due to delivery boy was late but @ZomatoIN asking for payment. not ready to listen. send mail but no reply.  @Zomato @zomatocare @ZomatoGold so deleted zomato app &amp; order from swiggy. @swiggy_in @SwiggyCares",0,,prafful_vadnere,1135404760310247424,4821541984,"['Zomato', 'ZomatoIN']",247
682,2019-06-03 04:32:53,0,3664,470,"@SoravJain Agree 100%, with millennial audience this will be next big thing in Indian Startup Ecosystem. Hope players like @Zomato @swiggy_in @UberEats_IND are working on it.",0,,PPPrateekPathak,1135403959353348098,46865757,['SoravJain'],174
683,2019-06-03 04:32:28,0,507,638,@SwiggyCares I sent you DM only.,0,,JainendraNahata,1135403856420933632,89488510,['SwiggyCares'],32
684,2019-06-03 04:31:06,0,15,116,@zomatocare @ZomatoIN @swiggy_in @MunCorpGurugram @DC_Gurugram @Dist_Admin_Ggm @mlkhattar zomato call me on the registered number. ita working,0,,magotra_rijul,1135403510302892034,886514843360124928,"['zomatocare', 'ZomatoIN', 'swiggy_in', 'MunCorpGurugram', 'DC_Gurugram', 'Dist_Admin_Ggm', 'mlkhattar']",142
685,2019-06-03 04:30:31,0,15,116,@SwiggyCares no there is no lapse... 😁😁😁😁 Lapse ia wd zomato.. i was praising your services,0,,magotra_rijul,1135403363707674624,886514843360124928,['SwiggyCares'],91
686,2019-06-03 04:23:38,0,12,58,"@swiggy_in #42563074282 Ordered yesterday, there is an overcharging. GST charged twice, Bikanerwala bill is 956 rs including 40 rs GST. Swiggy bill again charged GST. total overcharging of Rs 60. See pics https://t.co/zpmc2bWKqD",0,,AnshulAgg87,1135401633049747456,3166202859,['swiggy_in'],228
687,2019-06-03 04:20:47,0,478,279,Me after placing order at @swiggy_in https://t.co/yspvL3aDAn,0,,rahulpassi,1135400912917127168,149844397,['swiggy_in'],60
688,2019-06-03 04:17:09,0,28,24,@SwiggyCares I think it's time for u to shut shop. I got a call 4m ur senior team to resolve the query nd give my in 2 coupons which is not yet given. I ordered Rs 500 worth now nd even tat order is cancelled saying tat the items r not available however I still c them on da ur site. Worst,0,,PhaniSekhar1,1135400000349884416,356706680,['SwiggyCares'],289
689,2019-06-03 04:15:10,0,1593,151,"The year 2019 has so far seen 10 deals of $100 million or more. @swiggy_in
@faasos @DailyhuntApp @NetMeds @pharmeasyapp @Dream11
@SoftBank @Sequoia_India @Olacabs @MatrixPartners 
#marketing #Bizitalk #leadership
https://t.co/ZjQjy6hRtE",0,,world1consult,1135399502167314432,281518460,"['swiggy_in', 'faasos', 'DailyhuntApp', 'NetMeds']",236
690,2019-06-03 04:14:14,1,1,17,I'm very glad to see how swiggy care for their customers. They accepted their mistakes and refund the whole amount. that's how you maintain a good relationship with your customers. @swiggy_in @SwiggyCares @Zomato @UberEats_IND,0,,ArpitKa09259805,1135399268263583746,1135108574516899840,[],226
691,2019-06-03 04:12:52,0,1,110,"@SwiggyCares Who confirmed ? Hahaha finally that was cancelled with your DE. totally waste of time more than 40 mts. Will never use ongoing. If restaurant was closed, then how it appears??? https://t.co/JUk1jdMZyC",0,,adaikadavulae,1135398922644361216,1031603092179972096,['SwiggyCares'],213
694,2019-06-03 04:08:35,0,189,357,@WeAreRanchi @swiggy_in @SwiggyCares What if India hotel is responsible?? Do verify this first.,0,,sumitabh007cool,1135397845698138112,372544234,"['WeAreRanchi', 'swiggy_in', 'SwiggyCares']",95
697,2019-06-03 04:07:30,0,56,72,@swiggy_in @vsbhatia @nandanreddy Feedback on ordr#42484669847. Marked delivrd w/o being delivrd. placed new order. Total wait time 2 hours. Get to eat smthin aftr mignight.  was super hungry,0,,IamNikhilGarg,1135397573630599169,307731007,"['swiggy_in', 'vsbhatia', 'nandanreddy']",191
699,2019-06-03 04:00:23,0,21,119,@MahendhranMahe1 @SwiggyCares @swiggy_in Adhi best ra nenu swiggy super user ra ayna entha worst service isthunnaru,0,,Manjunathpanyam,1135395780016058368,3373519283,"['MahendhranMahe1', 'SwiggyCares', 'swiggy_in']",115
700,2019-06-03 03:52:38,0,102,433,@SwiggyCares For everything you seem to give a compensation and try to bury the issue you can't buy me with Rs100 /- I didn't intend to wash dirty linen in public but am compelled to do so as I see no improvement ! @suchetadalal,0,,BlackKn59506535,1135393831904399360,1000029679376633856,['SwiggyCares'],228
701,2019-06-03 03:50:57,1,1,110,When they will Confirm and You will deliver @SwiggyCares @swiggy_in https://t.co/wjnvJoKUb4,0,,adaikadavulae,1135393407025549312,1031603092179972096,"['SwiggyCares', 'swiggy_in']",91
702,2019-06-03 03:49:20,3,48,160,Repeatedly SWIGGY and its customer service wasted my time for more than an our whr dlry time was 30-35 min and cancelled the order at the end with foolish reason n thn tried to compensate by dr own rules n they discounted d chat without information @swiggy_in @SwiggyCares https://t.co/DQAERcXhKv,0,,Rohit3025,1135392999406526466,854392698,[],296
703,2019-06-03 03:40:36,0,11,53,@SwiggyCares I would rather slap the fuck out of your delivery boy to teach him a nice lesson for him to remember.,0,,1JainNitesh,1135390801893253120,2307836940,['SwiggyCares'],114
704,2019-06-03 03:35:52,0,102,433,@suchetadalal @SwiggyCares Initially I 💭 Swiggy is professionally managed but I see it isn't I too had a very bad experience with them not sure if they are doing any quality audit or manpower training ! https://t.co/hsVV6gafV9,0,,BlackKn59506535,1135389611444727808,1000029679376633856,"['suchetadalal', 'SwiggyCares']",226
705,2019-06-03 03:35:04,1,11,53,@SwiggyCares And we see no change on the ground.,0,,1JainNitesh,1135389410080563200,2307836940,['SwiggyCares'],48
706,2019-06-03 03:34:34,0,8,201,@shivaniasrani @Zomato @swiggy_in Yes !!! Say no to @UberEats_IND @Uber_Support,0,,hariharan7117,1135389285492830209,1494765186,"['shivaniasrani', 'Zomato', 'swiggy_in', 'UberEats_IND', 'Uber_Support']",79
707,2019-06-03 03:34:17,0,10,175,@timesprime @swiggy_in my subscription was abruptly cancelled .. why ?,0,,rijitsadhu,1135389211014512640,449562596,"['timesprime', 'swiggy_in']",70
709,2019-06-03 03:29:51,1,260,1206,"@DhooDala @swiggy_in This tweet made my day...
So sweet",0,,srinivaks,1135388095132528641,1342002649,"['DhooDala', 'swiggy_in']",55
712,2019-06-03 03:19:42,1,165,635,@BlackBallBoy1 @prajavani @swiggy_in https://t.co/PhC1NeKoNF,0,,raghuprajju,1135385544416870400,855116045132091392,"['BlackBallBoy1', 'prajavani', 'swiggy_in']",60
713,2019-06-03 03:15:57,1,11,53,@swiggy_in And your delivery boys risk their lives because of the pressure to deliver on time. They also rise the lives of others driving around them.,0,,1JainNitesh,1135384598454648832,2307836940,['swiggy_in'],150
714,2019-06-03 03:11:48,0,16,75,@SwiggyCares Lets see,0,,GuinMridul,1135383554978828289,4709194514,['SwiggyCares'],21
715,2019-06-03 03:11:31,0,46,130,"@swiggy_in,
Maybe it is a recycled waste. I think you can afford 5-10 dustbins (printed swiggy on them) in this banner's price and put in an area. People will remember you always.
Please take it seriously otherwise I can't get fish fry in next decade.
#swiggy #ecofriendly https://t.co/WKGpB2ulEr",0,,ss82520,1135383483415588866,1038207072,['swiggy_in'],296
